EntryID,LemmaID,Code,YouTube Video,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),ClipLength(ms),MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,Complexity,RightWristX,RightWristcentroidY,DistanceRightWristCentroid2Nose,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,Neighborhood Density
up,,E_01_69,https://www.youtube.com/embed/SORPIwtg9mM?rel=0&controls=0&showinfo=0,4.343999999999999,,0.013000000000000001,,,,,,,,,,6.84,2.198,1.5859999999999999,25.0,,5.272,Minor,,,,,,,,,,,,,,,,0,957.0,308.0,1005.0,Perceptual,,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
UPLOAD,upload,C_01_028,https://www.youtube.com/embed/nossFqTtdiU?rel=0&controls=0&showinfo=0,3.5,1.815,-0.495,30.0,0.0,3.944,2.0709999999999997,-0.345,18.0,0.0,,,3.4330000000000003,1.921,0.245,30.0,,1.771,Verb,467.13,1601.6,1134.47,2168.84,800.0,17.0,2.0,2.0,1.0,,0.0,3.0,1.0,21.0,0.0,2,1713.0,799.0,1890.0,Arbitrary,0.0,0.0,0.0,1.0,v,1.0,im,1,1.0,1.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
upset,,F_01_75,https://www.youtube.com/embed/5DItpQzoTXs?rel=0&controls=0&showinfo=0,4.815,,0.297,,,,,,,,,,2.8480000000000003,1.9680000000000002,-0.278,33.0,,3.58,Adjective,,,,,,,,,,,,,,,,3,959.0,749.0,1217.0,Arbitrary,,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,1.0,Closed,NoContact,OneHanded,Curved,Body,TorsoBottom,TorsoBottom,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
upset_2,,H_03_47,https://www.youtube.com/embed/Qw0Ss3HE43I?rel=0&controls=0&showinfo=0,4.607,,0.295,,,,,,,,,,1.8330000000000002,1.0490000000000002,-0.605,24.0,upset,,,,,,,,,,,,,,,,,,5,969.0,982.0,1380.0,Arbitrary,,0.0,0.0,1.0,p,1.0,im,Stacked,0.0,,0.0,Open,Contact,OneHanded,Curved,Body,TorsoMid,TorsoMid,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
us,,H_03_55,https://www.youtube.com/embed/XTtXpyO3Dhg?rel=0&controls=0&showinfo=0,3.071,,-0.597,,,,,,,,,,2.458,1.382,-0.28,24.0,,,,,,,,,,,,,,,,,,,3,963.0,591.0,1130.0,Arbitrary,,0.0,0.0,1.0,flat_v,1.0,im,4,0.0,0.0,0.0,Closed,NoContact,OneHanded,Curved,Body,Clavicle,Clavicle,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
USE,use,D_03_043,https://www.youtube.com/embed/oIOPKJ4pTNA?rel=0&controls=0&showinfo=0,5.346,1.325,0.6759999999999999,26.0,0.0,5.625,1.31,0.7859999999999999,16.0,0.0,,,1.6669999999999998,2.009,-0.659,24.0,,4.244,Verb,500.5,1501.5,1001.0,2335.67,687.0,12.0,0.0,1.0,1.0,,-1.0,1.0,1.0,18.0,-1.0,2,1720.0,810.0,1902.0,Arbitrary,1.0,0.0,0.0,1.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,AsymmetricalSameHandshape,Curved,Hand,FingerRadial,HandAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
VACATION,vacation,B_03_016,https://www.youtube.com/embed/QmbIwxs0Rrg?rel=0&controls=0&showinfo=0,4.92,1.525,0.168,25.0,0.0,5.2139999999999995,1.251,0.33,14.0,0.0,100.0,100.0,1.167,1.9480000000000002,-0.816,30.0,,3.2239999999999998,Noun,500.5,767.43,266.93,1401.4,641.0,4.0,2.0,1.0,1.0,,-1.0,2.0,1.0,22.0,-1.0,0,1505.0,667.0,1646.0,Arbitrary,0.0,0.0,0.0,1.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Body,Clavicle,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
VACUUM,vacuum,D_03_084,https://www.youtube.com/embed/wYl5dtRMXRM?rel=0&controls=0&showinfo=0,3.6919999999999997,1.2890000000000001,-0.243,26.0,0.0,3.375,1.36,-0.43200000000000005,16.0,0.0,96.0,94.0,4.52,2.009,0.748,25.0,,2.47,Verb,500.5,2202.2,1701.7,3036.37,761.0,2.0,1.0,5.0,2.0,,1.0,5.0,2.0,18.0,1.0,3,1745.0,1145.0,2087.0,Pantomimic,0.0,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Open,Contact,OneHanded,BackAndForth,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
vagina,,F_02_65,https://www.youtube.com/embed/FzvFbpZ0lDs?rel=0&controls=0&showinfo=0,4.0,,-0.115,,,,,,,,,,2.8710000000000004,2.218,-0.19699999999999998,31.0,,2.4130000000000003,Noun,,,,,,,,,,,,,,,,0,953.0,319.0,1005.0,Arbitrary,,0.0,0.0,1.0,l,0.0,i,1,0.0,,,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
vain,,G_02_17,https://www.youtube.com/embed/UhhYPen9eJI?rel=0&controls=0&showinfo=0,2.6519999999999997,,-0.987,,,,,,,,,,2.125,1.995,-0.5710000000000001,32.0,,2.522,Adjective,,,,,,,,,,,,,,,,3,957.0,308.0,1005.0,Arbitrary,1.0,0.0,0.0,1.0,v,1.0,im,1,1.0,1.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Curved,Body,BodyAway,BodyAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
validate,,H_03_51,https://www.youtube.com/embed/n2o3eoVu3KU?rel=0&controls=0&showinfo=0,3.1069999999999998,,-0.601,,,,,,,,,,3.917,1.84,0.34,24.0,,,,,,,,,,,,,,,,,,,4,963.0,591.0,1130.0,Arbitrary,,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,AsymmetricalDifferentHandshape,BackAndForth,Hand,Palm,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
valley,,G_02_90,https://www.youtube.com/embed/JofYbUb_QYY?rel=0&controls=0&showinfo=0,3.63,,-0.289,,,,,,,,,,5.152,1.995,0.8079999999999999,33.0,,3.1060000000000003,Noun,,,,,,,,,,,,,,,,1,962.0,640.0,1156.0,,,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
value,,H_03_85,https://www.youtube.com/embed/upD-gh19XRs?rel=0&controls=0&showinfo=0,3.714,,-0.19899999999999998,,,,,,,,,,1.5830000000000002,1.176,-0.762,24.0,,,,,,,,,,,,,,,,,,,2,966.0,945.0,1351.0,Arbitrary,,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
vanilla(adddisambig.mouthing),,F_01_22,https://www.youtube.com/embed/9HZ5GojOL9w?rel=0&controls=0&showinfo=0,2.87,,-0.848,,,,,,,,,,1.6059999999999999,1.9680000000000002,-0.907,33.0,,2.31,Noun,,,,,,,,,,,,,,,,1,959.0,475.0,1070.0,Arbitrary,1.0,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
vanish,,H_02_98,https://www.youtube.com/embed/LR3QgaDiYlA?rel=0&controls=0&showinfo=0,6.667000000000001,,1.538,,,,,,,,,,3.3480000000000003,1.402,0.037000000000000005,24.0,,,,,,,,,,,,,,,,,,,3,956.0,400.0,1036.0,Arbitrary,,0.0,0.0,1.0,flatspread_4,1.0,imrp,4,1.0,1.0,1.0,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
vase,,E_02_28,https://www.youtube.com/embed/J1WkXNXFXPw?rel=0&controls=0&showinfo=0,1.579,,-1.462,,,,,,,,,,3.0,2.052,-0.278,29.0,,2.295,Noun,,,,,,,,,,,,,,,,1,961.0,828.0,1268.0,Arbitrary,,0.0,0.0,1.0,curved_l,1.0,i,5,0.0,,,Open,NoContact,SymmetricalOrAlternating,BackAndForth,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
VEGETABLE,vegetable,C_01_018,https://www.youtube.com/embed/Yt4v5-VuaBc?rel=0&controls=0&showinfo=0,4.931,1.71,0.314,29.0,0.0,5.059,1.983,0.273,17.0,0.0,100.0,100.0,1.2,1.921,-0.84,30.0,,2.465,Noun,400.4,1101.1,700.7,1267.94,774.0,51.0,9.0,1.0,1.0,,-1.0,1.0,1.0,21.0,-1.0,1,1459.0,678.0,1609.0,Arbitrary,1.0,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,OneHanded,None,Head,Mouth,Mouth,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
VERB,verb,A_03_005,https://www.youtube.com/embed/GtHSm4vYkQM?rel=0&controls=0&showinfo=0,2.522,1.62,-0.794,23.0,8.0,2.4,1.5490000000000002,-0.831,15.0,0.0,,,2.19,2.153,-0.653,21.0,,1.74,Noun,333.67,934.27,600.6,1368.04,851.0,53.0,2.0,1.0,1.0,,-1.0,1.0,0.0,19.0,-1.0,1,1430.0,731.0,1606.0,Arbitrary,1.0,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,OneHanded,Straight,Head,Mouth,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
very,,G_02_101,https://www.youtube.com/embed/K_seLsiRAxU?rel=0&controls=0&showinfo=0,4.667,,0.26899999999999996,,,,,,,,,,2.25,1.995,-0.49,32.0,,4.801,Minor,,,,,,,,,,,,,,,,2,952.0,324.0,1005.0,Arbitrary,1.0,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
very_interested,,G_02_39,https://www.youtube.com/embed/cJ-end9_MqE?rel=0&controls=0&showinfo=0,4.12,,-0.006,,,,,,,,,,2.903,1.995,-0.24,31.0,,3.641,Verb,,,,,,,,,,,,,,,,2,960.0,788.0,1242.0,Arbitrary,,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Head,HeadAway,HeadAway,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
vest,,J_03_050,https://www.youtube.com/embed/h4-J3vmKCks?rel=0&controls=0&showinfo=0,2.885,,-0.773,,,,,,,,,,4.545,1.371,0.946,22.0,,,,,,,,,,,,,,,,,,,1,959.0,713.0,1195.0,Both,,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Body,TorsoTop,TorsoBottom,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
vibrate,,J_02_035,https://www.youtube.com/embed/KX6-S2gXGdY?rel=0&controls=0&showinfo=0,3.2760000000000002,,-0.485,,,,,,,,,,4.917,1.53,0.833,24.0,,,,,,,,,,,,,,,,,,,0,962.0,640.0,1156.0,Perceptual,,0.0,0.0,1.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
VIDEOCAMERA,videocamera,B_03_006,https://www.youtube.com/embed/iOwKiZB_ZII?rel=0&controls=0&showinfo=0,4.56,1.5019999999999998,-0.071,25.0,0.0,4.857,1.167,0.102,14.0,0.0,,,1.567,1.9480000000000002,-0.619,30.0,,0.0,Noun,433.77,934.27,500.5,1735.07,719.0,11.0,0.0,4.0,2.0,,0.0,4.0,2.0,22.0,0.0,2,1585.0,792.0,1772.0,Arbitrary,0.0,0.0,0.0,1.0,flatspread_4,1.0,imrp,4,0.0,1.0,0.0,Open,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,FingerFront,,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
videocamera_2(eye),,J_01_104,https://www.youtube.com/embed/HZsez8EWZBc?rel=0&controls=0&showinfo=0,1.4,,-1.601,,,,,,,,,,2.36,1.578,-0.325,25.0,video camera,,,,,,,,,,,,,,,,,,1,959.0,475.0,1070.0,Arbitrary,,0.0,0.0,1.0,3,1.0,im,1,0.0,1.0,0.0,Open,NoContact,OneHanded,Straight,Head,Eye,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
videogame,,H_01_91,https://www.youtube.com/embed/QRvjLTDuW9k?rel=0&controls=0&showinfo=0,5.607,,0.914,,,,,,,,,,5.407,1.845,0.845,27.0,,,,,,,,,,,,,,,,,,,2,963.0,285.0,1004.0,Pantomimic,,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
VIDEOPHONE,videophone,B_01_039,https://www.youtube.com/embed/TCblrN_LkcM?rel=0&controls=0&showinfo=0,5.8,1.19,0.701,25.0,0.0,6.071000000000001,1.072,0.838,14.0,0.0,80.0,71.0,1.5930000000000002,2.016,-0.628,27.0,,0.602,Noun,500.5,1167.84,667.33,1901.9,762.0,24.0,2.0,4.0,2.0,,0.0,3.0,2.0,22.0,0.0,1,1620.0,780.0,1798.0,Arbitrary,0.0,0.0,0.0,1.0,flatspread_4,1.0,imrp,4,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
view,,E_02_61,https://www.youtube.com/embed/14mEVCOvG1U?rel=0&controls=0&showinfo=0,4.593999999999999,,0.174,,,,,,,,,,3.571,2.052,-0.017,28.0,TO VIEW,3.2939999999999996,Verb,,,,,,,,,,,,,,,,2,962.0,867.0,1295.0,Arbitrary,,0.0,1.0,2.0,flat_v,1.0,im,4,0.0,1.0,0.0,Closed,NoContact,OneHanded,None,Head,Eye,,1.0,,0.0,flat_v,1.0,im,4,0.0,1.0,0.0,Closed,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,HandAway,HandAway,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
VIOLIN,violin,A_03_083,https://www.youtube.com/embed/4654RXw3FG8?rel=0&controls=0&showinfo=0,1.72,1.37,-1.193,25.0,0.0,1.6,1.3519999999999999,-1.203,15.0,0.0,,,7.0,2.153,1.621,21.0,,2.386,Noun,1668.34,2335.67,667.33,3136.47,605.0,2.0,1.0,7.0,1.0,,2.0,7.0,1.0,19.0,2.0,2,1745.0,1145.0,2087.0,,0.0,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,Contact,OneHanded,Straight,Arm,ArmAway,ArmAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
vision,,J_01_025,https://www.youtube.com/embed/ldCPwvYXTWk?rel=0&controls=0&showinfo=0,5.0,,0.44299999999999995,,,,,,,,,,4.64,1.4969999999999999,0.688,25.0,,,,,,,,,,,,,,,,,,,3,973.0,1056.0,1436.0,Both,,0.0,0.0,1.0,p,1.0,im,Stacked,0.0,,0.0,Open,Contact,SymmetricalOrAlternating,Straight,Head,Eye,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
visit,,H_03_80,https://www.youtube.com/embed/SOUgzY7WMZI?rel=0&controls=0&showinfo=0,5.071000000000001,,0.57,,,,,,,,,,2.0,1.956,-0.515,24.0,,,,,,,,,,,,,,,,,,,4,984.0,1262.0,1600.0,Arbitrary,,0.0,0.0,1.0,p,1.0,im,Stacked,0.0,,0.0,Open,Contact,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
visitor,,J_01_097,https://www.youtube.com/embed/MpAjGbkceVY?rel=0&controls=0&showinfo=0,4.3,,0.066,,,,,,,,,,1.76,1.234,-0.636,25.0,,,,,,,,,,,,,,,,,,,4,980.0,1173.0,1529.0,Arbitrary,,0.0,1.0,2.0,p,1.0,im,Stacked,0.0,,0.0,Open,Contact,SymmetricalOrAlternating,Circular,Head,Eye,HeadAway,1.0,,0.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
visualize,,H_01_27,https://www.youtube.com/embed/_MPm1l4X6lk?rel=0&controls=0&showinfo=0,4.893,,0.47700000000000004,,,,,,,,,,4.9639999999999995,1.6440000000000001,0.748,28.0,,,,,,,,,,,,,,,,,,,2,966.0,945.0,1351.0,Both,,0.0,0.0,1.0,s,0.0,imrp,7,1.0,0.0,0.0,Closed,Contact,SymmetricalOrAlternating,Straight,Head,HeadAway,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
vitamins(withdisambig.mouthing),,E_01_43,https://www.youtube.com/embed/4Iss8NmXh44?rel=0&controls=0&showinfo=0,3.406,,-0.467,,,,,,,,,,1.56,2.198,-0.825,25.0,,2.26,Noun,,,,,,,,,,,,,,,,1,956.0,400.0,1036.0,Arbitrary,1.0,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
vlog,,J_03_027,https://www.youtube.com/embed/Z48AgU4C9a8?rel=0&controls=0&showinfo=0,5.103,,0.513,,,,,,,,,,1.273,0.55,-0.772,22.0,,,,,,,,,,,,,,,,,,,1,962.0,640.0,1156.0,Arbitrary,,0.0,0.0,1.0,f,1.0,i,2,1.0,,,Open,Contact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
vocabulary,,H_01_82,https://www.youtube.com/embed/zm49c1U5kc8?rel=0&controls=0&showinfo=0,3.714,,-0.24,,,,,,,,,,2.1069999999999998,2.1830000000000003,-0.529,28.0,,,,,,,,,,,,,,,,,,,2,952.0,324.0,1005.0,Arbitrary,,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,FingerBack,,1.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
VOICE,voice,C_03_061,https://www.youtube.com/embed/zYUo6my3V9Q?rel=0&controls=0&showinfo=0,4.333,1.626,0.009000000000000001,30.0,0.0,4.444,1.723,-0.033,18.0,0.0,,,4.8,2.075,0.863,35.0,,3.6430000000000002,Noun,400.4,1468.14,1067.73,1768.44,605.0,3.0,0.0,3.0,2.0,,0.0,3.0,2.0,21.0,0.0,4,1592.0,824.0,1793.0,Both,1.0,0.0,0.0,1.0,flat_v,1.0,im,4,1.0,1.0,0.0,Closed,NoContact,OneHanded,Curved,Body,Neck,BodyAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
