EntryID,Participant,SignFrequencyRating(Raw),SignFrequency(ParticipantZ),ParticipantMeanFrequencyRating,ParticipantFrequencySD,Gender,ASLstatus,Age,UnknownSign,TechnicalDifficultyTrial,RepeatedTrial,ExcludedTrial
thief_1,0129D,1,-1.912,4.226,1.687,Female,Native,29,0,0,0,0
thief_1,0283D,1,-1.963,4.537,1.802,Female,Native,37,0,0,0,0
thief_1,0646D,2,-4.344,6.282,0.986,Male,Early,37,0,0,0,0
thief_1,1120D,3,-0.73,4.243,1.701,Female,Native,32,0,0,0,0
thief_1,1121D,1,-1.681,4.015,1.793,Male,Native,33,0,0,0,0
thief_1,1124D,1,-2.009,4.45,1.717,Female,Native,28,0,0,0,0
thief_1,1180D,,,5.157,1.79,Female,Early,30,1,0,0,0
thief_1,1193D,,,4.883,1.371,Female,Early,31,1,0,0,0
thief_1,1324D,1,-1.402,3.599,1.854,Male,Native,31,0,0,0,0
thief_1,1619D,1,-1.357,3.183,1.609,Female,Early,30,0,0,0,0
thief_1,1621D,4,-0.499,4.899,1.8,Female,Early,31,0,0,0,0
thief_1,1625D,,,4.949,1.844,Female,Native,28,1,0,0,0
thief_1,1626D,1,-3.764,6.007,1.33,Male,Early,30,0,0,0,0
thief_1,1631D,,,4.436,1.751,Female,Early,28,1,0,0,0
thief_1,1636D,,,4.83,1.789,Male,Native,27,1,0,0,0
thief_1,1638D,1,-1.789,4.159,1.766,Female,Early,27,0,0,0,0
thief_1,1639D,,,4.019,1.257,Female,Early,28,1,0,0,0
thief_1,1692D,,,5.253,1.645,Female,Native,32,1,0,0,0
thief_1,1714D,1,-2.396,4.567,1.489,Male,Native,24,0,0,0,0
thief_1,1721D,3,-0.687,3.954,1.389,Male,Early,24,0,0,0,0
thief_1,1725D,1,-2.505,4.21,1.281,Male,Early,24,0,0,0,0
thief_1,1728D,2,-3.285,5.919,1.193,Male,Native,52,0,0,0,0
thief_1,1729D,2,-2.133,5.377,1.583,Female,Native,45,0,0,0,0
thief_1,1734D,,,4.743,1.806,Female,Native,42,1,0,0,0
thief_2,0064D,5,0.253,4.583,1.652,Male,Native,35,0,0,0,0
thief_2,0129D,3,-0.727,4.226,1.687,Female,Native,29,0,0,0,0
thief_2,0283D,5,0.257,4.537,1.802,Female,Native,37,0,0,0,0
thief_2,0646D,4,-2.315,6.282,0.986,Male,Early,37,0,0,0,0
thief_2,1120D,2,-1.318,4.243,1.701,Female,Native,32,0,0,0,0
thief_2,1121D,2,-1.124,4.015,1.793,Male,Native,33,0,0,0,0
thief_2,1124D,4,-0.262,4.45,1.717,Female,Native,28,0,0,0,0
thief_2,1180D,2,-1.764,5.157,1.79,Female,Early,30,0,0,0,0
thief_2,1193D,5,0.085,4.883,1.371,Female,Early,31,0,0,0,0
thief_2,1324D,2,-0.862,3.599,1.854,Male,Native,31,0,0,0,0
thief_2,1619D,2,-0.735,3.183,1.609,Female,Early,30,0,0,0,0
thief_2,1621D,4,-0.499,4.899,1.8,Female,Early,31,0,0,0,0
thief_2,1625D,3,-1.057,4.949,1.844,Female,Native,28,0,0,0,0
thief_2,1626D,6,-0.006,6.007,1.33,Male,Early,30,0,0,0,0
thief_2,1631D,4,-0.249,4.436,1.751,Female,Early,28,0,0,0,0
thief_2,1636D,2,-1.582,4.83,1.789,Male,Native,27,0,0,0,0
thief_2,1638D,3,-0.656,4.159,1.766,Female,Early,27,0,0,0,0
thief_2,1639D,5,0.78,4.019,1.257,Female,Early,28,0,0,0,0
thief_2,1692D,3,-1.369,5.253,1.645,Female,Native,32,0,0,0,0
thief_2,1714D,4,-0.381,4.567,1.489,Male,Native,24,0,0,0,0
thief_2,1721D,3,-0.687,3.954,1.389,Male,Early,24,0,0,0,0
thief_2,1725D,5,0.617,4.21,1.281,Male,Early,24,0,0,0,0
thief_2,1728D,6,0.068,5.919,1.193,Male,Native,52,0,0,0,0
thief_2,1729D,5,-0.238,5.377,1.583,Female,Native,45,0,0,0,0
thief_2,1734D,3,-0.965,4.743,1.806,Female,Native,42,0,0,0,0
thin,0063D,1,-1.701,4.388,1.992,Female,Native,59,0,0,0,0
thin,0064D,5,0.369,4.384,1.672,Male,Native,35,0,0,0,0
thin,0129D,2,-0.983,3.875,1.906,Female,Native,30,0,0,0,0
thin,0283D,4,-0.768,5.481,1.93,Female,Native,37,0,0,0,0
thin,0804D,5,0.254,4.685,1.238,Male,Native,31,0,0,0,0
thin,1120D,4,-0.32,4.519,1.621,Female,Native,32,0,0,0,0
thin,1121D,3,-0.326,3.557,1.708,Male,Native,33,0,0,0,0
thin,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
thin,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
thin,1324D,3,-0.609,4.107,1.819,Male,Native,31,0,0,0,0
thin,1545D,1,-1.815,4.068,1.69,Female,Native,20,0,0,0,0
thin,1549D,4,-0.205,4.304,1.484,Male,Native,25,0,0,0,0
thin,1607D,2,-1.277,4.387,1.869,Male,Early,54,0,0,0,0
thin,1619D,4,0.136,3.767,1.71,Female,Early,31,0,0,0,0
thin,1621D,5,0.089,4.843,1.761,Female,Early,31,0,0,0,0
thin,1638D,2,-1.153,4.083,1.806,Female,Early,28,0,0,0,0
thin,1639D,4,0.031,3.958,1.343,Female,Early,28,0,0,0,0
thin,1692D,7,1.243,4.668,1.875,Female,Native,32,0,0,0,0
thin,1714D,1,-2.471,4.647,1.476,Male,Native,25,0,0,0,0
thin,1721D,2,-0.95,3.549,1.629,Male,Early,24,0,0,0,0
thin,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
thin,1729D,3,-0.532,4.045,1.965,Female,Native,46,0,0,0,0
thin,1734D,1,-2.177,4.851,1.769,Female,Native,42,0,0,0,0
thin,1741D,2,-0.831,3.651,1.986,Female,Early,33,0,0,0,0
thin,1742D,4,-0.703,5.32,1.876,Female,Native,54,0,0,0,0
thin,1745D,4,-0.899,5.506,1.676,Female,Early,59,0,0,0,0
thin,1746D,4,0.361,3.389,1.691,Female,Early,55,0,0,0,0
thin,1748D,3,-0.227,3.468,2.066,Female,Early,56,0,0,0,0
thin,1751D,3,-0.685,4.53,2.234,Female,Native,50,0,0,0,0
thin,1752D,3,-1.767,5.688,1.521,Female,Native,42,0,0,0,0
things,0064D,5,0.253,4.583,1.652,Male,Native,35,0,0,0,0
things,0129D,4,-0.134,4.226,1.687,Female,Native,29,0,0,0,0
things,0283D,3,-0.853,4.537,1.802,Female,Native,37,0,0,0,0
things,0646D,7,0.729,6.282,0.986,Male,Early,37,0,0,0,0
things,1120D,5,0.445,4.243,1.701,Female,Native,32,0,0,0,0
things,1121D,3,-0.566,4.015,1.793,Male,Native,33,0,0,0,0
things,1124D,3,-0.844,4.45,1.717,Female,Native,28,0,0,0,0
things,1180D,7,1.03,5.157,1.79,Female,Early,30,0,0,0,0
things,1193D,5,0.085,4.883,1.371,Female,Early,31,0,0,0,0
things,1324D,6,1.295,3.599,1.854,Male,Native,31,0,0,0,0
things,1619D,3,-0.114,3.183,1.609,Female,Early,30,0,0,0,0
things,1621D,6,0.612,4.899,1.8,Female,Early,31,0,0,0,0
things,1625D,4,-0.515,4.949,1.844,Female,Native,28,0,0,0,0
things,1626D,7,0.746,6.007,1.33,Male,Early,30,0,0,0,0
things,1631D,4,-0.249,4.436,1.751,Female,Early,28,0,0,0,0
things,1636D,6,0.654,4.83,1.789,Male,Native,27,0,0,0,0
things,1638D,2,-1.223,4.159,1.766,Female,Early,27,0,0,0,0
things,1639D,4,-0.015,4.019,1.257,Female,Early,28,0,0,0,0
things,1692D,6,0.454,5.253,1.645,Female,Native,32,0,0,0,0
things,1714D,4,-0.381,4.567,1.489,Male,Native,24,0,0,0,0
things,1721D,6,1.473,3.954,1.389,Male,Early,24,0,0,0,0
things,1725D,4,-0.164,4.21,1.281,Male,Early,24,0,0,0,0
things,1728D,6,0.068,5.919,1.193,Male,Native,52,0,0,0,0
things,1729D,4,-0.87,5.377,1.583,Female,Native,45,0,0,0,0
things,1734D,7,1.249,4.743,1.806,Female,Native,42,0,0,0,0
think,0063D,7,1.311,4.388,1.992,Female,Native,59,0,0,0,0
think,0064D,5,0.369,4.384,1.672,Male,Native,35,0,0,0,0
think,0129D,7,1.639,3.875,1.906,Female,Native,30,0,0,0,0
think,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
think,0804D,6,1.062,4.685,1.238,Male,Native,31,0,0,0,0
think,1120D,6,0.914,4.519,1.621,Female,Native,32,0,0,0,0
think,1121D,5,0.845,3.557,1.708,Male,Native,33,0,0,0,0
think,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
think,1270D,5,1.549,3.818,0.763,Male,Early,46,0,0,0,0
think,1324D,7,1.591,4.107,1.819,Male,Native,31,0,0,0,0
think,1545D,7,1.735,4.068,1.69,Female,Native,20,0,0,0,0
think,1549D,5,0.469,4.304,1.484,Male,Native,25,0,0,0,0
think,1607D,4,-0.207,4.387,1.869,Male,Early,54,0,0,0,0
think,1619D,4,0.136,3.767,1.71,Female,Early,31,0,0,0,0
think,1621D,7,1.224,4.843,1.761,Female,Early,31,0,0,0,0
think,1638D,5,0.508,4.083,1.806,Female,Early,28,0,0,0,0
think,1639D,5,0.776,3.958,1.343,Female,Early,28,0,0,0,0
think,1692D,7,1.243,4.668,1.875,Female,Native,32,0,0,0,0
think,1714D,6,0.917,4.647,1.476,Male,Native,25,0,0,0,0
think,1721D,4,0.277,3.549,1.629,Male,Early,24,0,0,0,0
think,1728D,5,0.496,4.379,1.253,Male,Native,53,0,0,0,0
think,1729D,6,0.995,4.045,1.965,Female,Native,46,0,0,0,0
think,1734D,7,1.215,4.851,1.769,Female,Native,42,0,0,0,0
think,1741D,7,1.686,3.651,1.986,Female,Early,33,0,0,0,0
think,1742D,7,0.896,5.32,1.876,Female,Native,54,0,0,0,0
think,1745D,6,0.295,5.506,1.676,Female,Early,59,0,0,0,0
think,1746D,5,0.953,3.389,1.691,Female,Early,55,0,0,0,0
think,1748D,5,0.741,3.468,2.066,Female,Early,56,0,0,0,0
think,1751D,6,0.658,4.53,2.234,Female,Native,50,0,0,0,0
think,1752D,7,0.863,5.688,1.521,Female,Native,42,0,0,0,0
think_over,0064D,5,0.472,4.131,1.843,Male,Native,35,0,0,0,0
think_over,0129D,2,-1.094,4.09,1.91,Female,Native,30,0,0,0,0
think_over,0283D,3,-0.923,4.829,1.982,Female,Native,38,0,0,0,0
think_over,0804D,6,1.236,4.509,1.206,Male,Native,31,0,0,0,0
think_over,1120D,4,0.077,3.867,1.729,Female,Native,32,0,0,0,0
think_over,1121D,3,-0.295,3.446,1.51,Male,Native,34,0,0,0,0
think_over,1324D,6,1.251,3.746,1.802,Male,Native,31,0,0,0,0
think_over,1352D,2,-1.103,4.327,2.111,Female,Native,39,0,0,0,0
think_over,1545D,2,-1.033,3.742,1.686,Female,Native,20,0,0,0,0
think_over,1607D,,,4.591,1.749,Male,Early,55,1,0,0,0
think_over,1619D,1,-1.788,3.889,1.615,Female,Early,31,0,0,0,0
think_over,1621D,1,-2.108,4.534,1.676,Female,Early,31,0,0,0,0
think_over,1638D,2,-0.926,3.607,1.736,Female,Early,28,0,0,0,0
think_over,1639D,1,-1.778,4.142,1.767,Female,Early,28,0,0,0,0
think_over,1692D,3,-0.85,4.846,2.17,Female,Native,32,0,0,0,0
think_over,1721D,2,-0.867,3.272,1.467,Male,Early,24,0,0,0,0
think_over,1729D,1,-1.936,4.542,1.829,Female,Native,46,0,0,0,0
think_over,1738D,3,-0.555,4.075,1.937,Female,Native,22,0,0,0,0
think_over,1741D,4,0.313,3.374,2.002,Female,Early,32,0,0,0,0
think_over,1742D,5,0.06,4.891,1.808,Female,Native,55,0,0,0,0
think_over,1745D,2,-3.354,5.978,1.186,Female,Early,59,0,0,0,0
think_over,1746D,3,-0.608,3.924,1.52,Female,Early,55,0,0,0,0
think_over,1748D,1,-1.189,3.226,1.871,Female,Early,56,0,0,0,0
think_over,1751D,1,-1.424,4.104,2.18,Female,Native,51,0,0,0,0
think_over,1762D,1,-1.551,4.007,1.939,Female,Native,51,0,0,0,0
think_over,1773D,2,-1.169,3.733,1.482,Female,Native,57,0,0,0,0
think_over,1774D,5,0.046,4.912,1.895,Female,Native,22,0,0,0,0
thirst,0063D,4,-0.195,4.388,1.992,Female,Native,59,0,0,0,0
thirst,0064D,4,-0.229,4.384,1.672,Male,Native,35,0,0,0,0
thirst,0129D,4,0.066,3.875,1.906,Female,Native,30,0,0,0,0
thirst,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
thirst,0804D,6,1.062,4.685,1.238,Male,Native,31,0,0,0,0
thirst,1120D,6,0.914,4.519,1.621,Female,Native,32,0,0,0,0
thirst,1121D,4,0.26,3.557,1.708,Male,Native,33,0,0,0,0
thirst,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
thirst,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
thirst,1324D,3,-0.609,4.107,1.819,Male,Native,31,0,0,0,0
thirst,1545D,5,0.552,4.068,1.69,Female,Native,20,0,0,0,0
thirst,1549D,3,-0.878,4.304,1.484,Male,Native,25,0,0,0,0
thirst,1607D,7,1.398,4.387,1.869,Male,Early,54,0,0,0,0
thirst,1619D,6,1.306,3.767,1.71,Female,Early,31,0,0,0,0
thirst,1621D,5,0.089,4.843,1.761,Female,Early,31,0,0,0,0
thirst,1638D,4,-0.046,4.083,1.806,Female,Early,28,0,0,0,0
thirst,1639D,5,0.776,3.958,1.343,Female,Early,28,0,0,0,0
thirst,1692D,7,1.243,4.668,1.875,Female,Native,32,0,0,0,0
thirst,1714D,6,0.917,4.647,1.476,Male,Native,25,0,0,0,0
thirst,1721D,5,0.891,3.549,1.629,Male,Early,24,0,0,0,0
thirst,1728D,7,2.092,4.379,1.253,Male,Native,53,0,0,0,0
thirst,1729D,6,0.995,4.045,1.965,Female,Native,46,0,0,0,0
thirst,1734D,7,1.215,4.851,1.769,Female,Native,42,0,0,0,0
thirst,1741D,4,0.176,3.651,1.986,Female,Early,33,0,0,0,0
thirst,1742D,7,0.896,5.32,1.876,Female,Native,54,0,0,0,0
thirst,1745D,7,0.892,5.506,1.676,Female,Early,59,0,0,0,0
thirst,1746D,2,-0.821,3.389,1.691,Female,Early,55,0,0,0,0
thirst,1748D,4,0.257,3.468,2.066,Female,Early,56,0,0,0,0
thirst,1751D,7,1.105,4.53,2.234,Female,Native,50,0,0,0,0
thirst,1752D,7,0.863,5.688,1.521,Female,Native,42,0,0,0,0
three,0064D,7,1.464,4.583,1.652,Male,Native,35,0,0,0,0
three,0129D,6,1.051,4.226,1.687,Female,Native,29,0,0,0,0
three,0283D,7,1.367,4.537,1.802,Female,Native,37,0,0,0,0
three,0646D,7,0.729,6.282,0.986,Male,Early,37,0,0,0,0
three,1120D,6,1.033,4.243,1.701,Female,Native,32,0,0,0,0
three,1121D,6,1.107,4.015,1.793,Male,Native,33,0,0,0,0
three,1124D,7,1.486,4.45,1.717,Female,Native,28,0,0,0,0
three,1180D,7,1.03,5.157,1.79,Female,Early,30,0,0,0,0
three,1193D,4,-0.644,4.883,1.371,Female,Early,31,0,0,0,0
three,1324D,7,1.835,3.599,1.854,Male,Native,31,0,0,0,0
three,1619D,5,1.129,3.183,1.609,Female,Early,30,0,0,0,0
three,1621D,7,1.167,4.899,1.8,Female,Early,31,0,0,0,0
three,1625D,7,1.112,4.949,1.844,Female,Native,28,0,0,0,0
three,1626D,6,-0.006,6.007,1.33,Male,Early,30,0,0,0,0
three,1631D,6,0.893,4.436,1.751,Female,Early,28,0,0,0,0
three,1636D,2,-1.582,4.83,1.789,Male,Native,27,0,0,0,0
three,1638D,7,1.609,4.159,1.766,Female,Early,27,0,0,0,0
three,1639D,3,-0.811,4.019,1.257,Female,Early,28,0,0,0,0
three,1692D,7,1.062,5.253,1.645,Female,Native,32,0,0,0,0
three,1714D,7,1.635,4.567,1.489,Male,Native,24,0,0,0,0
three,1721D,6,1.473,3.954,1.389,Male,Early,24,0,0,0,0
three,1725D,4,-0.164,4.21,1.281,Male,Early,24,0,0,0,0
three,1728D,7,0.907,5.919,1.193,Male,Native,52,0,0,0,0
three,1729D,7,1.025,5.377,1.583,Female,Native,45,0,0,0,0
three,1734D,7,1.249,4.743,1.806,Female,Native,42,0,0,0,0
throw,0063D,3,-0.697,4.388,1.992,Female,Native,59,0,0,0,0
throw,0064D,4,-0.229,4.384,1.672,Male,Native,35,0,0,0,0
throw,0129D,4,0.066,3.875,1.906,Female,Native,30,0,0,0,0
throw,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
throw,0804D,5,0.254,4.685,1.238,Male,Native,31,0,0,0,0
throw,1120D,4,-0.32,4.519,1.621,Female,Native,32,0,0,0,0
throw,1121D,3,-0.326,3.557,1.708,Male,Native,33,0,0,0,0
throw,1193D,3,-1.214,4.729,1.424,Female,Early,31,0,0,0,0
throw,1270D,3,-1.072,3.818,0.763,Male,Early,46,0,0,0,0
throw,1324D,2,-1.159,4.107,1.819,Male,Native,31,0,0,0,0
throw,1545D,4,-0.04,4.068,1.69,Female,Native,20,0,0,0,0
throw,1549D,2,-1.552,4.304,1.484,Male,Native,25,0,0,0,0
throw,1607D,1,-1.812,4.387,1.869,Male,Early,54,0,0,0,0
throw,1619D,4,0.136,3.767,1.71,Female,Early,31,0,0,0,0
throw,1621D,4,-0.479,4.843,1.761,Female,Early,31,0,0,0,0
throw,1638D,3,-0.599,4.083,1.806,Female,Early,28,0,0,0,0
throw,1639D,3,-0.714,3.958,1.343,Female,Early,28,0,0,0,0
throw,1692D,5,0.177,4.668,1.875,Female,Native,32,0,0,0,0
throw,1714D,5,0.239,4.647,1.476,Male,Native,25,0,0,0,0
throw,1721D,2,-0.95,3.549,1.629,Male,Early,24,0,0,0,0
throw,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
throw,1729D,6,0.995,4.045,1.965,Female,Native,46,0,0,0,0
throw,1734D,3,-1.046,4.851,1.769,Female,Native,42,0,0,0,0
throw,1741D,4,0.176,3.651,1.986,Female,Early,33,0,0,0,0
throw,1742D,6,0.363,5.32,1.876,Female,Native,54,0,0,0,0
throw,1745D,4,-0.899,5.506,1.676,Female,Early,59,0,0,0,0
throw,1746D,1,-1.413,3.389,1.691,Female,Early,55,0,0,0,0
throw,1748D,1,-1.195,3.468,2.066,Female,Early,56,0,0,0,0
throw,1751D,1,-1.58,4.53,2.234,Female,Native,50,0,0,0,0
throw,1752D,7,0.863,5.688,1.521,Female,Native,42,0,0,0,0
thursdayhursday,0064D,4,-0.353,4.583,1.652,Male,Native,35,0,0,0,0
thursdayhursday,0129D,6,1.051,4.226,1.687,Female,Native,29,0,0,0,0
thursdayhursday,0283D,3,-0.853,4.537,1.802,Female,Native,37,0,0,0,0
thursdayhursday,0646D,6,-0.286,6.282,0.986,Male,Early,37,0,0,0,0
thursdayhursday,1120D,7,1.621,4.243,1.701,Female,Native,32,0,0,0,0
thursdayhursday,1121D,7,1.664,4.015,1.793,Male,Native,33,0,0,0,0
thursdayhursday,1124D,5,0.321,4.45,1.717,Female,Native,28,0,0,0,0
thursdayhursday,1180D,6,0.471,5.157,1.79,Female,Early,30,0,0,0,0
thursdayhursday,1193D,6,0.814,4.883,1.371,Female,Early,31,0,0,0,0
thursdayhursday,1324D,3,-0.323,3.599,1.854,Male,Native,31,0,0,0,0
thursdayhursday,1619D,4,0.508,3.183,1.609,Female,Early,30,0,0,0,0
thursdayhursday,1621D,7,1.167,4.899,1.8,Female,Early,31,0,0,0,0
thursdayhursday,1625D,,,4.949,1.844,Female,Native,28,0,1,0,0
thursdayhursday,1626D,6,-0.006,6.007,1.33,Male,Early,30,0,0,0,0
thursdayhursday,1631D,5,0.322,4.436,1.751,Female,Early,28,0,0,0,0
thursdayhursday,1636D,1,-2.141,4.83,1.789,Male,Native,27,0,0,0,0
thursdayhursday,1638D,6,1.042,4.159,1.766,Female,Early,27,0,0,0,0
thursdayhursday,1639D,3,-0.811,4.019,1.257,Female,Early,28,0,0,0,0
thursdayhursday,1692D,7,1.062,5.253,1.645,Female,Native,32,0,0,0,0
thursdayhursday,1714D,4,-0.381,4.567,1.489,Male,Native,24,0,0,0,0
thursdayhursday,1721D,5,0.753,3.954,1.389,Male,Early,24,0,0,0,0
thursdayhursday,1725D,5,0.617,4.21,1.281,Male,Early,24,0,0,0,0
thursdayhursday,1728D,7,0.907,5.919,1.193,Male,Native,52,0,0,0,0
thursdayhursday,1729D,6,0.394,5.377,1.583,Female,Native,45,0,0,0,0
thursdayhursday,1734D,2,-1.519,4.743,1.806,Female,Native,42,0,0,0,0
tie,0001D,4,0.475,3.033,2.036,Female,Early,36,0,0,1,1
tie,0063D,1,-1.208,3.622,2.17,Female,Native,57,0,0,1,0
tie,0064D,2,-1.564,4.583,1.652,Male,Native,35,0,0,1,1
tie,0064D,3,-0.528,3.876,1.659,Male,Native,34,0,0,1,0
tie,0064D,3,-0.958,4.583,1.652,Male,Native,35,0,0,1,1
tie,0064D,3,-0.958,4.583,1.652,Male,Native,35,0,0,1,1
tie,0129D,1,-1.912,4.226,1.687,Female,Native,29,0,0,1,1
tie,0129D,2,-1.319,4.226,1.687,Female,Native,29,0,0,1,1
tie,0129D,3,-0.282,3.56,1.985,Female,Native,29,0,0,1,1
tie,0129D,,?,4.226,1.687,Female,Native,29,0,1,1,1
tie,0283D,1,-1.127,3.172,1.928,Female,Native,36,0,0,1,0
tie,0283D,2,-1.408,4.537,1.802,Female,Native,37,0,0,1,1
tie,0283D,2,-1.408,4.537,1.802,Female,Native,37,0,0,1,1
tie,0283D,3,-0.853,4.537,1.802,Female,Native,37,0,0,1,1
tie,0537D,2,-1.035,4.176,2.102,Female,Native,26,0,0,1,0
tie,0646D,2,-2.233,5.556,1.593,Male,Early,36,0,0,1,0
tie,0646D,5,-1.301,6.282,0.986,Male,Early,37,0,0,1,1
tie,0646D,6,-0.286,6.282,0.986,Male,Early,37,0,0,1,1
tie,0646D,,,6.282,0.986,Male,Early,37,0,1,1,1
tie,1003D,2,-0.64,3.312,2.05,Male,Native,29,0,0,1,1
tie,1120D,2,-0.584,3.159,1.983,Female,Native,31,0,0,1,1
tie,1120D,2,-1.318,4.243,1.701,Female,Native,32,0,0,1,1
tie,1120D,3,-0.73,4.243,1.701,Female,Native,32,0,0,1,1
tie,1120D,3,-0.73,4.243,1.701,Female,Native,32,0,0,1,1
tie,1121D,1,-1.218,3.456,2.016,Male,Native,32,0,0,1,1
tie,1121D,1,-1.681,4.015,1.793,Male,Native,33,0,0,1,1
tie,1121D,2,-1.124,4.015,1.793,Male,Native,33,0,0,1,1
tie,1121D,3,-0.566,4.015,1.793,Male,Native,33,0,0,1,1
tie,1122D,4,-0.648,5.1,1.696,Female,Native,25,0,0,1,1
tie,1124D,1,-2.009,4.45,1.717,Female,Native,28,0,0,1,1
tie,1124D,2,-1.427,4.45,1.717,Female,Native,28,0,0,1,1
tie,1124D,4,0.041,3.922,1.892,Female,Native,28,0,0,1,1
tie,1124D,4,-0.262,4.45,1.717,Female,Native,28,0,0,1,1
tie,1180D,1,-1.653,4.472,2.1,Female,Early,29,0,0,1,0
tie,1180D,1,-2.322,5.157,1.79,Female,Early,30,0,0,1,1
tie,1180D,1,-2.322,5.157,1.79,Female,Early,30,0,0,1,1
tie,1180D,2,-1.764,5.157,1.79,Female,Early,30,0,0,1,1
tie,1193D,4,-0.644,4.883,1.371,Female,Early,31,0,0,1,1
tie,1193D,4,-0.644,4.883,1.371,Female,Early,31,0,0,1,1
tie,1193D,4,-0.644,4.883,1.371,Female,Early,31,0,0,1,1
tie,1212D,1,-1.13,2.889,1.672,Female,Early,38,0,0,1,1
tie,1312D,4,-0.136,4.212,1.562,Male,Early,33,0,0,1,1
tie,1319D,3,-0.639,4.267,1.982,Female,Native,23,0,0,1,0
tie,1324D,1,-1.402,3.599,1.854,Male,Native,31,0,0,1,1
tie,1324D,2,-0.862,3.599,1.854,Male,Native,31,0,0,1,1
tie,1324D,2,-0.862,3.599,1.854,Male,Native,31,0,0,1,1
tie,1553D,3,-0.073,3.132,1.815,Male,Native,25,0,0,1,1
tie,1606D,5,-0.562,5.967,1.719,Male,Early,18,0,0,1,1
tie,1613D,3,-0.059,3.108,1.817,Female,Early,31,0,0,1,1
tie,1614D,3,-0.397,3.632,1.593,Male,Native,22,0,0,1,1
tie,1615D,2,-0.794,3.594,2.007,Female,Early,28,0,0,1,1
tie,1616D,4,-0.157,4.265,1.691,Female,Early,26,0,0,1,1
tie,1618D,5,0.058,4.911,1.526,Male,Early,23,0,0,1,1
tie,1619D,1,-1.166,3.112,1.811,Female,Early,30,0,0,1,0
tie,1619D,1,-1.357,3.183,1.609,Female,Early,30,0,0,1,1
tie,1619D,1,-1.357,3.183,1.609,Female,Early,30,0,0,1,1
tie,1619D,1,-1.357,3.183,1.609,Female,Early,30,0,0,1,1
tie,1620D,2,-1.387,4.848,2.054,Male,Native,30,0,0,1,0
tie,1621D,1,-2.073,5.033,1.946,Female,Early,30,0,0,1,0
tie,1621D,1,-2.166,4.899,1.8,Female,Early,31,0,0,1,1
tie,1621D,2,-1.611,4.899,1.8,Female,Early,31,0,0,1,1
tie,1621D,2,-1.611,4.899,1.8,Female,Early,31,0,0,1,1
tie,1624D,3,-0.196,3.322,1.641,Female,Native,26,0,0,1,1
tie,1625D,2,-1.052,4.12,2.014,Female,Native,28,0,0,1,0
tie,1625D,2,-1.599,4.949,1.844,Female,Native,28,0,0,1,1
tie,1625D,3,-1.057,4.949,1.844,Female,Native,28,0,0,1,1
tie,1625D,4,-0.515,4.949,1.844,Female,Native,28,0,0,1,1
tie,1626D,3,-0.676,4.433,2.12,Male,Early,29,0,0,1,0
tie,1626D,3,-2.26,6.007,1.33,Male,Early,30,0,0,1,1
tie,1626D,3,-2.26,6.007,1.33,Male,Early,30,0,0,1,1
tie,1626D,3,-2.26,6.007,1.33,Male,Early,30,0,0,1,1
tie,1627D,2,-2.05,5.188,1.555,Male,Native,29,0,0,1,0
tie,1628D,2,-0.751,3.433,1.908,Female,Native,29,0,0,1,0
tie,1630D,5,0.414,4.164,2.02,Female,Early,24,0,0,1,1
tie,1631D,1,-1.743,4.192,1.831,Female,Early,28,0,0,1,0
tie,1631D,3,-0.82,4.436,1.751,Female,Early,28,0,0,1,1
tie,1631D,3,-0.82,4.436,1.751,Female,Early,28,0,0,1,1
tie,1631D,3,-0.82,4.436,1.751,Female,Early,28,0,0,1,1
tie,1632D,5,1.292,2.744,1.745,Male,Early,26,0,0,1,0
tie,1636D,2,-1.043,4.084,1.997,Male,Native,26,0,0,1,0
tie,1636D,2,-1.582,4.83,1.789,Male,Native,27,0,0,1,1
tie,1636D,2,-1.582,4.83,1.789,Male,Native,27,0,0,1,1
tie,1636D,2,-1.582,4.83,1.789,Male,Native,27,0,0,1,1
tie,1637D,3,-0.851,4.678,1.971,Male,Native,28,0,0,1,0
tie,1638D,1,-1.171,3.184,1.864,Female,Early,27,0,0,1,0
tie,1638D,1,-1.789,4.159,1.766,Female,Early,27,0,0,1,1
tie,1638D,1,-1.789,4.159,1.766,Female,Early,27,0,0,1,1
tie,1638D,2,-1.223,4.159,1.766,Female,Early,27,0,0,1,1
tie,1639D,2,-1.607,4.019,1.257,Female,Early,28,0,0,1,1
tie,1639D,2,-1.607,4.019,1.257,Female,Early,28,0,0,1,1
tie,1639D,3,-0.787,4.311,1.667,Female,Early,27,0,0,1,1
tie,1639D,4,-0.015,4.019,1.257,Female,Early,28,0,0,1,1
tie,1642D,2,-1.241,4.233,1.799,Female,Native,26,0,0,1,0
tie,1646D,1,-0.792,2.333,1.683,Female,Early,25,0,0,1,1
